source,target,mapping
/ad4.ondersteunendWegdeel_v.eigenaar,/ad5.verharding_v.eigenaar,/hm
/ad4.wegdeel_v.eigenaar,/ad5.verharding_v.eigenaar,/hm
/ad4.wegdeel_v.EIGENAAR,/ad5.verharding_v.eigenaar,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.eigenaar,/hm
/ad4.wegdeel_v.EIGENAAR,/ad5.verharding_v.eigenaar,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.eigenaar_gedetailleerd,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.eigenaar_gedetailleerd,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.eigenaar_gedetailleerd,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.eigenaar_gedetailleerd,/hm
/ad4.ondersteunendWegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.ondersteunendWegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.ondersteunendWegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.ondersteunendWegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.wegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.wegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.wegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.wegdeel_v.EINDREGISTRATIE,/ad5.verharding_v.eindRegistratie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.fabrikant,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.fabrikant,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.fabrikant,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.fabrikant,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.formaat,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gebiedstype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gebiedstype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gebiedstype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gebiedstype,/hm
/ad4.onbegroeidTerreindeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
